sun.jpg,15,1.9969,0,7.25
mercury.jpg,1,0.003,47.8725,0.01
venus.jpg,3,0.0018,35.0214,2.64
earth.jpg,4,0.4651,29.7859,23.44
mars.jpg,2,0.2411,24.1309,25.19
jupiter.jpg,8,12.6,13.0697,3.12
saturn.jpg,7,9.87,9.6724,26.73
uranus.jpg,6,2.59,6.8352,82.23
neptune.jpg,5,2.68,5.4778,28.33
